fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
entropy,top90,2,10,6,2.022142,52.92,1.425756,16.729775,12.401308,35.732697
entropy,top90,2,10,7,1.428713,53.62,1.444369,16.517863,12.504466,34.818322
entropy,top90,2,10,8,1.085039,54.14,1.386732,18.331567,12.450677,35.144508
entropy,top90,2,10,9,0.731630,56.38,1.372127,17.742653,12.367343,34.865425
entropy,top90,2,10,10,0.427414,56.46,1.331480,18.253669,12.276592,36.112387
entropy,top90,2,10,11,0.217421,57.94,1.382941,18.729481,12.200841,36.873265
entropy,top90,2,10,12,0.068107,58.96,1.400726,18.927577,11.943132,37.516748
entropy,top90,2,10,13,0.043723,56.80,1.405193,19.087418,11.772929,38.018909
entropy,top90,2,10,14,0.029619,56.66,1.425756,19.531476,11.771963,38.461436
entropy,top90,2,10,15,0.027759,56.52,1.422484,19.645191,11.806416,38.798197
entropy,top90,4,20,1,5.836311,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top90,4,20,2,5.524603,50.40,1.512588,17.014135,11.982819,35.832974
entropy,top90,4,20,3,5.021472,51.90,1.488178,17.421144,12.242143,35.466778
entropy,top90,4,20,4,4.606964,50.04,1.469908,16.998015,12.212053,35.413778
entropy,top90,4,20,5,4.153648,51.02,1.388056,15.857806,12.359961,35.469608
entropy,top90,4,20,6,3.835724,52.62,1.374654,15.895366,12.286160,35.629760
entropy,top90,4,20,7,3.156286,52.88,1.405714,15.342527,12.518680,34.742650
entropy,top90,4,20,8,2.800243,53.24,1.333209,16.547819,12.462633,35.935405
entropy,top90,4,20,9,2.457517,53.72,1.311362,15.704986,12.572054,36.209043
entropy,top90,4,20,10,1.950245,55.26,1.223091,15.923812,12.554379,36.708893
entropy,top90,4,20,11,1.516828,56.56,1.221566,15.883685,12.528945,36.702572
entropy,top90,4,20,12,1.191770,58.26,1.178746,15.296736,12.568232,36.586050
entropy,top90,4,20,13,0.939314,58.70,1.138952,14.823570,12.493046,36.589408
entropy,top90,4,20,14,0.780366,60.96,1.105509,15.277289,12.524617,36.741692
entropy,top90,4,20,15,0.691266,61.06,1.113489,15.255047,12.486007,36.739364
entropy,top90,4,20,16,0.615429,60.42,1.058067,15.291327,12.502951,36.803435
entropy,top90,4,20,17,0.569052,59.94,1.067913,15.440321,12.257230,36.938410
entropy,top90,4,20,18,0.541827,60.40,1.038050,15.567749,12.079618,37.223127
entropy,top90,8,40,1,11.779244,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top90,8,40,2,11.242461,50.32,1.543973,16.891839,11.930166,35.876567
entropy,top90,8,40,3,10.048169,51.74,1.527757,16.572601,12.176768,35.733951
entropy,top90,8,40,4,9.549298,50.92,1.536907,15.769778,12.281785,35.018328
entropy,top90,8,40,5,8.665873,53.04,1.437453,14.551952,12.500595,35.081518
entropy,top90,8,40,6,8.395578,54.32,1.492748,13.945528,12.388242,34.703027
entropy,top90,8,40,7,8.208132,54.30,1.497723,13.907765,12.564782,34.885022
entropy,top90,8,40,8,7.054520,56.58,1.499176,14.247505,12.671709,35.093220
entropy,top90,8,40,9,5.540515,58.40,1.462170,13.345614,12.498308,35.323578
entropy,top90,8,40,10,5.119063,58.96,1.392461,12.891718,12.530742,35.214383
entropy,top90,8,40,11,4.294920,59.92,1.380270,12.778701,12.735629,35.311227
entropy,top90,8,40,12,3.637705,62.18,1.375993,12.506340,12.625336,35.457349
entropy,top90,8,40,13,3.386917,61.90,1.352882,12.804085,12.616408,35.908031
entropy,top90,8,40,14,2.900135,64.42,1.323090,12.806051,12.645800,35.955528
entropy,top90,8,40,15,2.577618,65.24,1.298569,12.673593,12.655528,36.024090
entropy,top90,8,40,16,2.414150,65.34,1.268267,12.998827,12.650750,36.078482
entropy,top90,8,40,17,2.227643,66.40,1.308793,13.157031,12.401416,35.740203
entropy,top90,8,40,18,1.965672,66.34,1.281213,12.940176,12.271915,35.727863
entropy,top90,8,40,19,1.865766,66.68,1.278103,13.038005,12.330728,35.676910
entropy,top90,8,40,20,1.782123,66.86,1.272283,13.227710,12.184922,35.909442
entropy,top90,8,40,21,1.719938,67.56,1.274607,12.935440,12.255554,35.720227
entropy,top90,8,40,22,1.646067,67.08,1.271839,13.283339,12.116878,35.603737
entropy,top90,8,40,23,1.617702,67.86,1.268295,13.286358,12.212259,35.669046
entropy,top90,8,40,24,1.596208,67.24,1.276753,13.114512,12.139491,35.233077
entropy,top90,8,40,25,1.587671,67.82,1.274466,12.802093,12.178894,34.858656
entropy,top90,8,40,26,1.571631,67.66,1.277878,12.835823,12.081236,34.833830
entropy,top90,8,40,27,1.563877,68.10,1.282370,12.880741,12.034870,34.824362
entropy,top90,8,40,28,1.561902,67.94,1.277133,12.963110,12.042624,34.806953
entropy,top90,8,40,29,1.556663,68.22,1.269403,12.965009,11.989893,34.859731
entropy,top90,12,60,1,17.515934,51.34,1.510391,18.699708,11.663199,36.743727
entropy,top90,12,60,2,17.161510,50.86,1.582420,17.185183,11.919546,35.817732
entropy,top90,12,60,3,15.327996,52.28,1.593444,16.832110,12.152313,35.716429
entropy,top90,12,60,4,14.900406,53.02,1.572608,15.898902,12.140743,34.906849
entropy,top90,12,60,5,13.499638,56.28,1.505036,15.375808,12.427083,34.966662
entropy,top90,12,60,6,12.815383,55.06,1.502378,15.008747,12.464711,34.352152
entropy,top90,12,60,7,12.051344,57.98,1.536964,14.939592,12.671381,33.732864
entropy,top90,12,60,8,10.871511,58.96,1.495728,15.440862,12.817539,34.196808
entropy,top90,12,60,9,9.921993,60.48,1.489264,15.051244,12.748207,33.933386
entropy,top90,12,60,10,8.501200,64.20,1.413703,14.910642,13.007201,33.465608
entropy,top90,12,60,11,7.996219,65.02,1.442780,14.775670,13.023145,33.080197
entropy,top90,12,60,12,6.996856,67.54,1.423736,15.359937,12.876806,32.756742
entropy,top90,12,60,13,6.769440,68.70,1.456717,15.072242,12.954460,32.383422
entropy,top90,12,60,14,5.833647,72.64,1.433025,15.395498,12.928732,32.925197
entropy,top90,12,60,15,4.717174,74.22,1.356696,15.980917,13.019969,33.043827
entropy,top90,12,60,16,4.320953,75.68,1.345497,15.942913,13.078793,32.368953
entropy,top90,12,60,17,4.013971,76.16,1.375430,16.224224,12.819750,32.647277
entropy,top90,12,60,18,3.675221,77.60,1.338765,16.421879,12.811555,32.805324
entropy,top90,12,60,19,3.406669,78.66,1.341575,16.314996,12.888763,32.748178
entropy,top90,12,60,20,3.185049,78.60,1.311376,16.871724,12.891549,33.385120
entropy,top90,12,60,21,3.002371,78.86,1.294996,16.524105,12.836184,32.780790
entropy,top90,12,60,22,2.907267,79.38,1.322385,17.348735,12.688833,33.812531
entropy,top90,12,60,23,2.692674,79.60,1.280981,17.103608,12.692380,34.118233
entropy,top90,12,60,24,2.573300,79.66,1.280350,17.055740,12.486886,34.005907
entropy,top90,12,60,25,2.499010,79.56,1.287843,17.114398,12.469510,34.704574
entropy,top90,12,60,26,2.407568,80.04,1.265171,17.461594,12.421261,35.144368
entropy,top90,12,60,27,2.365482,80.50,1.278728,17.616809,12.266139,35.318305
entropy,top90,12,60,28,2.333823,81.04,1.279278,17.750052,12.211214,35.334448
